job_id,skill,skill_category
freehire:senior-salesforce-product-analyst-okta-f6l6ppuq,Regression,Statistics / Analytics
freehire:sr-data-analyst-cohere-health-ypwe77c5,AWS,Cloud
freehire:sr-data-analyst-cohere-health-ypwe77c5,Excel,Spreadsheet
freehire:sr-data-analyst-cohere-health-ypwe77c5,Forecasting,Statistics / Analytics
freehire:sr-data-analyst-cohere-health-ypwe77c5,Git,Developer Tool
freehire:sr-data-analyst-cohere-health-ypwe77c5,Jira,Collaboration Tool
freehire:sr-data-analyst-cohere-health-ypwe77c5,Looker,BI / Visualization
freehire:sr-data-analyst-cohere-health-ypwe77c5,Power BI,BI / Visualization
freehire:sr-data-analyst-cohere-health-ypwe77c5,Python,Programming
freehire:sr-data-analyst-cohere-health-ypwe77c5,SQL,Database / Query
freehire:sr-data-analyst-cohere-health-ypwe77c5,Statistics,Statistics / Analytics
freehire:sr-data-analyst-cohere-health-ypwe77c5,Tableau,BI / Visualization
freehire:senior-data-analyst-coupang-internal-rytrlzao,Airflow,Data Engineering
freehire:senior-data-analyst-coupang-internal-rytrlzao,ETL,Data Engineering
freehire:senior-data-analyst-coupang-internal-rytrlzao,Forecasting,Statistics / Analytics
freehire:senior-data-analyst-coupang-internal-rytrlzao,Git,Developer Tool
freehire:senior-data-analyst-coupang-internal-rytrlzao,Power BI,BI / Visualization
freehire:senior-data-analyst-coupang-internal-rytrlzao,Python,Programming
freehire:senior-data-analyst-coupang-internal-rytrlzao,SQL,Database / Query
freehire:senior-data-analyst-coupang-internal-rytrlzao,Statistics,Statistics / Analytics
freehire:senior-data-analyst-coupang-internal-rytrlzao,Tableau,BI / Visualization
freehire:product-analyst-payoneer-kv7ooovm,Looker,BI / Visualization
freehire:product-analyst-payoneer-kv7ooovm,Power BI,BI / Visualization
freehire:product-analyst-payoneer-kv7ooovm,SQL,Database / Query
freehire:data-analyst-ericsson-dz7i7dxi,Excel,Spreadsheet
freehire:data-analyst-ericsson-dz7i7dxi,GCP,Cloud
freehire:data-analyst-ericsson-dz7i7dxi,Power BI,BI / Visualization
freehire:data-analyst-ericsson-dz7i7dxi,Python,Programming
freehire:data-analyst-ericsson-dz7i7dxi,SAP,Enterprise Tool
freehire:data-analyst-ericsson-dz7i7dxi,Statistics,Statistics / Analytics
freehire:data-analyst-ericsson-dz7i7dxi,Tableau,BI / Visualization
freehire:advanced-analytics-analyst-commonwealth-bank-of-australia-fjjgzst3,Machine Learning,Machine Learning
freehire:advanced-analytics-analyst-commonwealth-bank-of-australia-fjjgzst3,Power BI,BI / Visualization
freehire:advanced-analytics-analyst-commonwealth-bank-of-australia-fjjgzst3,SQL,Database / Query
freehire:advanced-analytics-analyst-commonwealth-bank-of-australia-fjjgzst3,Snowflake,Cloud / Warehouse
freehire:advanced-analytics-analyst-commonwealth-bank-of-australia-fjjgzst3,Tableau,BI / Visualization
freehire:business-intelligence-reporting-analyst-consilio-zypkhiv4,Excel,Spreadsheet
freehire:business-intelligence-reporting-analyst-consilio-zypkhiv4,Power BI,BI / Visualization
freehire:business-intelligence-reporting-analyst-consilio-zypkhiv4,SQL,Database / Query
freehire:business-intelligence-reporting-analyst-consilio-zypkhiv4,SQL Server,Database / Query
freehire:business-analyst-ohl-amazon-bpqa6hms,AWS,Cloud
freehire:business-analyst-ohl-amazon-bpqa6hms,ETL,Data Engineering
freehire:business-analyst-ohl-amazon-bpqa6hms,Excel,Spreadsheet
freehire:business-analyst-ohl-amazon-bpqa6hms,Python,Programming
freehire:business-analyst-ohl-amazon-bpqa6hms,Redshift,Cloud / Warehouse
freehire:business-analyst-ohl-amazon-bpqa6hms,SAS,Statistics / Analytics
freehire:business-analyst-ohl-amazon-bpqa6hms,SPSS,Statistics / Analytics
freehire:business-analyst-ohl-amazon-bpqa6hms,SQL,Database / Query
freehire:business-analyst-ohl-amazon-bpqa6hms,Statistics,Statistics / Analytics
freehire:business-analyst-ohl-amazon-bpqa6hms,Tableau,BI / Visualization
freehire:sr-business-analyst-4c-genpact-hs7ukhoy,AWS,Cloud
freehire:sr-business-analyst-4c-genpact-hs7ukhoy,Azure,Cloud
freehire:sr-business-analyst-4c-genpact-hs7ukhoy,GCP,Cloud
freehire:sr-business-analyst-4c-genpact-hs7ukhoy,SAP,Enterprise Tool
freehire:sr-business-analyst-4c-genpact-hs7ukhoy,Statistics,Statistics / Analytics
freehire:asset-management-risk-analyst-jp-morgan-chase-zueh7c7q,Python,Programming
freehire:asset-management-risk-analyst-jp-morgan-chase-zueh7c7q,SQL,Database / Query
freehire:asset-management-risk-analyst-jp-morgan-chase-zueh7c7q,Tableau,BI / Visualization
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,Alteryx,Analytics Tool
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,Excel,Spreadsheet
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,Power BI,BI / Visualization
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,Python,Programming
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,SAP,Enterprise Tool
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,SQL,Database / Query
freehire:tpm-rgm-process-bi-analyst-associate-bangalore-pwc-bbowbcjz,Tableau,BI / Visualization
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,A/B Testing,Statistics / Analytics
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Alteryx,Analytics Tool
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,BigQuery,Cloud / Warehouse
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Data Modeling,Data Engineering
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Data Warehousing,Data Engineering
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,ELT,Data Engineering
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,ETL,Data Engineering
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Looker,BI / Visualization
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Power BI,BI / Visualization
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Python,Programming
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Redshift,Cloud / Warehouse
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,SQL,Database / Query
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Snowflake,Cloud / Warehouse
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Statistics,Statistics / Analytics
freehire:senior-data-analyst-marketing-performance-salesforce-j5olpi26,Tableau,BI / Visualization
freehire:asset-management-risk-analyst-jpmorganchase-rucnrczp,Python,Programming
freehire:asset-management-risk-analyst-jpmorganchase-rucnrczp,SQL,Database / Query
freehire:asset-management-risk-analyst-jpmorganchase-rucnrczp,Tableau,BI / Visualization
freehire:senior-quantitative-analyst-new-product-development-morningstar-ctltdd3x,PostgreSQL,Database / Query
freehire:senior-quantitative-analyst-new-product-development-morningstar-ctltdd3x,Python,Programming
freehire:senior-quantitative-analyst-new-product-development-morningstar-ctltdd3x,SQL,Database / Query
freehire:senior-quantitative-analyst-new-product-development-morningstar-ctltdd3x,SQL Server,Database / Query
freehire:senior-quantitative-analyst-new-product-development-morningstar-ctltdd3x,Statistics,Statistics / Analytics
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,DAX,BI / Visualization
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,Data Modeling,Data Engineering
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,Databricks,Data Engineering
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,Power BI,BI / Visualization
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,Power Query,BI / Visualization
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,SQL,Database / Query
freehire:principal-advanced-analytics-analyst-medtronic-jt55z7ux,Snowflake,Cloud / Warehouse
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,ELT,Data Engineering
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,ETL,Data Engineering
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,Machine Learning,Machine Learning
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,Power BI,BI / Visualization
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,Python,Programming
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,SQL,Database / Query
freehire:data-quality-ai-readiness-product-analyst-sanofi-hlu4q7n4,Snowflake,Cloud / Warehouse
freehire:oracle-senior-business-analyst-procure-to-pay-p2p-zensar-d7t5bdhp,SAP,Enterprise Tool
freehire:oracle-senior-business-analyst-procure-to-pay-p2p-zensar-d7t5bdhp,SQL,Database / Query
freehire:oracle-senior-business-analyst-procure-to-pay-p2p-zensar-technologies-vpkxcs56,SAP,Enterprise Tool
freehire:oracle-senior-business-analyst-procure-to-pay-p2p-zensar-technologies-vpkxcs56,SQL,Database / Query
freehire:data-management-analyst-specialist-cdao-eadp-measurement-vanguard-rofwnhzf,AWS,Cloud
freehire:data-management-analyst-specialist-cdao-eadp-measurement-vanguard-rofwnhzf,Power BI,BI / Visualization
freehire:data-management-analyst-specialist-cdao-eadp-measurement-vanguard-rofwnhzf,Python,Programming
freehire:data-management-analyst-specialist-cdao-eadp-measurement-vanguard-rofwnhzf,Tableau,BI / Visualization
freehire:distribution-client-data-analyst-ameriprise-financial-duz5xoe5,Excel,Spreadsheet
freehire:distribution-client-data-analyst-ameriprise-financial-duz5xoe5,Python,Programming
freehire:distribution-client-data-analyst-ameriprise-financial-duz5xoe5,SQL,Database / Query
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,Databricks,Data Engineering
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,Excel,Spreadsheet
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,Power BI,BI / Visualization
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,Python,Programming
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,SAP,Enterprise Tool
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,SQL,Database / Query
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,Statistics,Statistics / Analytics
freehire:global-logistics-data-analytics-analyst-rockwell-automation-svefobhf,Tableau,BI / Visualization
freehire:senior-data-mapping-analyst-servicing-transaction-mgmt-onity-group-inc-kfscuvqc,Excel,Spreadsheet
freehire:senior-data-mapping-analyst-servicing-transaction-mgmt-onity-group-inc-kfscuvqc,SQL,Database / Query
freehire:data-analyst-mis-and-tableau-specialist-citi-2pt6rv3d,Python,Programming
freehire:data-analyst-mis-and-tableau-specialist-citi-2pt6rv3d,SQL,Database / Query
freehire:data-analyst-mis-and-tableau-specialist-citi-2pt6rv3d,Tableau,BI / Visualization
freehire:data-and-information-management-analyst-citi-p7heu2so,Data Warehousing,Data Engineering
freehire:data-and-information-management-analyst-citi-p7heu2so,Excel,Spreadsheet
freehire:data-and-information-management-analyst-citi-p7heu2so,SAS,Statistics / Analytics
freehire:data-and-information-management-analyst-citi-p7heu2so,SQL,Database / Query
freehire:digital-data-analyst-barclays-fnmb5fet,AWS,Cloud
freehire:digital-data-analyst-barclays-fnmb5fet,Python,Programming
freehire:digital-data-analyst-barclays-fnmb5fet,SQL,Database / Query
freehire:senior-data-analyst-atlys-3uii4655,Looker,BI / Visualization
freehire:senior-data-analyst-atlys-3uii4655,Power BI,BI / Visualization
freehire:senior-data-analyst-atlys-3uii4655,Python,Programming
freehire:senior-data-analyst-atlys-3uii4655,SQL,Database / Query
freehire:senior-data-analyst-atlys-3uii4655,Tableau,BI / Visualization
freehire:pricing-analyst-cohere-health-odfbwvsl,Excel,Spreadsheet
freehire:pricing-analyst-cohere-health-odfbwvsl,Power BI,BI / Visualization
freehire:pricing-analyst-cohere-health-odfbwvsl,Tableau,BI / Visualization
freehire:pricing-analyst-scan-it-xtoufzjq,Excel,Spreadsheet
freehire:data-analyst-l1-cohere-health-35tc5sfw,AWS,Cloud
freehire:data-analyst-l1-cohere-health-35tc5sfw,Excel,Spreadsheet
freehire:data-analyst-l1-cohere-health-35tc5sfw,Forecasting,Statistics / Analytics
freehire:data-analyst-l1-cohere-health-35tc5sfw,Git,Developer Tool
freehire:data-analyst-l1-cohere-health-35tc5sfw,Jira,Collaboration Tool
freehire:data-analyst-l1-cohere-health-35tc5sfw,Looker,BI / Visualization
freehire:data-analyst-l1-cohere-health-35tc5sfw,Power BI,BI / Visualization
freehire:data-analyst-l1-cohere-health-35tc5sfw,Python,Programming
freehire:data-analyst-l1-cohere-health-35tc5sfw,SQL,Database / Query
freehire:data-analyst-l1-cohere-health-35tc5sfw,Statistics,Statistics / Analytics
freehire:data-analyst-l1-cohere-health-35tc5sfw,Tableau,BI / Visualization
freehire:reporting-analyst-vois-vodafone-nmokdqfr,Excel,Spreadsheet
freehire:reporting-analyst-vois-vodafone-nmokdqfr,Forecasting,Statistics / Analytics
freehire:reporting-analyst-vois-vodafone-nmokdqfr,Power BI,BI / Visualization
freehire:big-data-analyst-data-solutions-azira-udsflhjh,AWS,Cloud
freehire:big-data-analyst-data-solutions-azira-udsflhjh,Forecasting,Statistics / Analytics
freehire:big-data-analyst-data-solutions-azira-udsflhjh,Git,Developer Tool
freehire:big-data-analyst-data-solutions-azira-udsflhjh,Python,Programming
freehire:big-data-analyst-data-solutions-azira-udsflhjh,SQL,Database / Query
freehire:big-data-analyst-data-solutions-azira-udsflhjh,Spark,Data Engineering
freehire:sap-commerce-business-analyst-bosch-group-qe5lta7e,Jira,Collaboration Tool
freehire:sap-commerce-business-analyst-bosch-group-qe5lta7e,SAP,Enterprise Tool
freehire:data-analyst-anaplan-djewl5cs,AWS,Cloud
freehire:data-analyst-anaplan-djewl5cs,Azure,Cloud
freehire:data-analyst-anaplan-djewl5cs,DAX,BI / Visualization
freehire:data-analyst-anaplan-djewl5cs,Forecasting,Statistics / Analytics
freehire:data-analyst-anaplan-djewl5cs,GCP,Cloud
freehire:data-analyst-anaplan-djewl5cs,Power BI,BI / Visualization
freehire:data-analyst-anaplan-djewl5cs,Power Query,BI / Visualization
freehire:data-analyst-anaplan-djewl5cs,SQL,Database / Query
freehire:servicenow-consultant-lead-product-analyst-soprasteria1-chibx3s4,Regression,Statistics / Analytics
freehire:associate-commercial-analyst-mumbai-tssconsultancypvtltd-m6miwiob,Excel,Spreadsheet
freehire:risk-quantitative-analyst-defi-perpetuals-gmx-io-x3v6bjra,Python,Programming
freehire:risk-quantitative-analyst-defi-perpetuals-gmx-io-x3v6bjra,Statistics,Statistics / Analytics
freehire:senior-product-analyst-algoworks-zkqlbmpc,A/B Testing,Statistics / Analytics
freehire:senior-product-analyst-algoworks-zkqlbmpc,Data Warehousing,Data Engineering
freehire:senior-product-analyst-algoworks-zkqlbmpc,Excel,Spreadsheet
freehire:senior-product-analyst-algoworks-zkqlbmpc,Looker,BI / Visualization
freehire:senior-product-analyst-algoworks-zkqlbmpc,Power BI,BI / Visualization
freehire:senior-product-analyst-algoworks-zkqlbmpc,Python,Programming
freehire:senior-product-analyst-algoworks-zkqlbmpc,SQL,Database / Query
freehire:senior-product-analyst-algoworks-zkqlbmpc,Statistics,Statistics / Analytics
freehire:senior-product-analyst-algoworks-zkqlbmpc,Tableau,BI / Visualization
freehire:data-analytics-senior-analyst-citigroup-ifa6wmcx,PostgreSQL,Database / Query
freehire:data-analytics-senior-analyst-citigroup-ifa6wmcx,SQL,Database / Query
freehire:data-analytics-senior-analyst-citigroup-ifa6wmcx,SQL Server,Database / Query
freehire:data-analytics-senior-analyst-citigroup-ifa6wmcx,Statistics,Statistics / Analytics
freehire:data-analytics-senior-analyst-citigroup-ifa6wmcx,Tableau,BI / Visualization
freehire:senior-sas-reporting-analyst-citigroup-bdac7anh,Python,Programming
freehire:senior-sas-reporting-analyst-citigroup-bdac7anh,SAS,Statistics / Analytics
freehire:senior-sas-reporting-analyst-citigroup-bdac7anh,SQL,Database / Query
freehire:senior-sas-reporting-analyst-citigroup-bdac7anh,SSIS,Data Engineering
freehire:senior-sas-reporting-analyst-citigroup-bdac7anh,Tableau,BI / Visualization
freehire:data-analyst-governance-citigroup-52lkshs5,Excel,Spreadsheet
freehire:data-analyst-governance-citigroup-52lkshs5,Machine Learning,Machine Learning
freehire:data-analyst-governance-citigroup-52lkshs5,SAS,Statistics / Analytics
freehire:data-analyst-governance-citigroup-52lkshs5,SQL,Database / Query
freehire:data-analyst-mis-and-tableau-citigroup-ttfrwqkd,Python,Programming
freehire:data-analyst-mis-and-tableau-citigroup-ttfrwqkd,SQL,Database / Query
freehire:data-analyst-mis-and-tableau-citigroup-ttfrwqkd,Tableau,BI / Visualization
freehire:data-and-information-management-analyst-citigroup-nvrfbsoh,Data Warehousing,Data Engineering
freehire:data-and-information-management-analyst-citigroup-nvrfbsoh,Excel,Spreadsheet
freehire:data-and-information-management-analyst-citigroup-nvrfbsoh,SAS,Statistics / Analytics
freehire:data-and-information-management-analyst-citigroup-nvrfbsoh,SQL,Database / Query
freehire:business-analyst-salesforce-accellor-k7raqzj3,Excel,Spreadsheet
freehire:business-analyst-salesforce-accellor-k7raqzj3,Jira,Collaboration Tool
freehire:senior-data-analyst-exl-jklsphv3,Power BI,BI / Visualization
freehire:senior-data-analyst-exl-jklsphv3,SQL,Database / Query
